sep=;
5767,6635742188;-154,7067108154;
5780,9614257813;-154,6099090576;
5794,2871093750;-154,6099090576;
5807,6435546875;-154,6099090576;
5821,0336914063;-154,6099090576;
5834,4516601563;-154,6099090576;
5847,9003906250;-154,6099090576;
5861,3798828125;-154,6099090576;
5874,8940429688;-154,6099090576;
5888,4365234375;-154,6608734131;
5902,0097656250;-154,7592315674;
5915,6171875000;-154,7592315674;
5929,2534179688;-154,7592315674;
5942,9204101563;-154,7592315674;
5956,6225585938;-154,9785766602;
5970,3530273438;-155,2589111328;
5984,1152343750;-155,6106414795;
5997,9125976563;-155,7270507813;
6011,7377929688;-155,7270507813;
6025,5957031250;-155,7270507813;
6039,4848632813;-155,7270507813;
6053,4096679688;-155,7270507813;
6067,3632812500;-155,7270507813;
6081,3491210938;-155,7270507813;
6095,3701171875;-155,6106414795;
6109,4204101563;-155,6106414795;
6123,5029296875;-155,6106414795;
6137,6215820313;-155,6106414795;
6151,7690429688;-155,6106414795;
6165,9497070313;-155,6106414795;
6180,1625976563;-155,6106414795;
6194,4116210938;-155,6106414795;
6208,6899414063;-155,6106414795;
6223,0014648438;-155,6106414795;
6237,3496093750;-155,6106414795;
6251,7270507813;-155,6106414795;
6266,1376953125;-155,6106414795;
6280,5849609375;-155,6106414795;
6295,0620117188;-155,4223632813;
6309,5727539063;-155,3028259277;
6324,1201171875;-155,2733154297;
6338,6977539063;-154,8316040039;
6353,3090820313;-154,6344604492;
6367,9536132813;-154,6332092285;
6382,6357421875;-154,6332092285;
6397,3481445313;-154,6332092285;
6412,0947265625;-154,5284271240;
6426,8784179688;-154,4614105225;
6441,6928710938;-154,4252471924;
6456,5415039063;-154,4216766357;
6471,4277343750;-154,4216766357;
6486,3447265625;-154,4216766357;
6501,2963867188;-154,4073486328;
6516,2822265625;-154,3499603271;
6531,3061523438;-154,1625671387;
6546,3613281250;-154,0723266602;
6561,4511718750;-154,0265350342;
6576,5795898438;-154,0723266602;
6591,7392578125;-154,1625671387;
6606,9335937500;-154,3499603271;
6622,1665039063;-154,3499603271;
6637,4311523438;-154,3499603271;
6652,7309570313;-154,3499603271;
6668,0659179688;-154,3499603271;
6683,4399414063;-154,4073486328;
6698,8457031250;-154,4252471924;
6714,2871093750;-154,4614105225;
6729,7675781250;-154,5284271240;
6745,2802734375;-154,6344604492;
6760,8286132813;-154,6344604492;
6776,4165039063;-154,6344604492;
6792,0366210938;-154,6344604492;
6807,6928710938;-154,5284271240;
6823,3886718750;-154,4252471924;
6839,1171875000;-154,5284271240;
6854,8818359375;-155,2506256104;
6870,6826171875;-155,2506256104;
6886,5239257813;-155,2506256104;
6902,3979492188;-155,2506256104;
6918,3081054688;-155,1438446045;
6934,2592773438;-154,4252471924;
6950,2431640625;-155,1438446045;
6966,2641601563;-155,3640899658;
6982,3256835938;-155,3640899658;
6998,4204101563;-155,3640899658;
7014,5522460938;-155,3640899658;
7030,7211914063;-155,3300018311;
7046,9316406250;-155,3300018311;
7063,1752929688;-155,3300018311;
7079,4560546875;-155,3300018311;
7095,7788085938;-155,3300018311;
7112,1352539063;-155,3300018311;
7128,5292968750;-155,1438446045;
7144,9648437500;-154,8914031982;
7161,4345703125;-154,8914031982;
7177,9418945313;-154,8643798828;
7194,4916992188;-154,8543395996;
7211,0756835938;-154,8067779541;
7227,6972656250;-154,3316955566;
7244,3579101563;-154,3256835938;
7261,0605468750;-154,2494506836;
7277,7978515625;-154,1664276123;
7294,5737304688;-154,1476440430;
7311,3920898438;-154,1252136230;
7328,2456054688;-154,1252136230;
7345,1376953125;-154,1252136230;
7362,0727539063;-154,1252136230;
7379,0429687500;-154,1252136230;
7396,0522460938;-154,1252136230;
7413,1005859375;-154,1252136230;
7430,1923828125;-154,1252136230;
7447,3193359375;-154,1252136230;
7464,4858398438;-154,1252136230;
7481,6962890625;-154,1476440430;
7498,9418945313;-154,2494506836;
7516,2275390625;-154,2494506836;
7533,5571289063;-154,1476440430;
7550,9228515625;-154,1252136230;
7568,3281250000;-154,1252136230;
7585,7778320313;-154,1252136230;
7603,2636718750;-154,1252136230;
7620,7895507813;-154,1476440430;
7638,3559570313;-154,2494506836;
7655,9672851563;-154,2494506836;
7673,6147460938;-154,2494506836;
7691,3027343750;-154,3379211426;
7709,0361328125;-154,5263671875;
7726,8061523438;-154,5263671875;
7744,6166992188;-154,5263671875;
7762,4731445313;-154,5263671875;
7780,3662109375;-154,5263671875;
7798,3002929688;-154,5263671875;
7816,2758789063;-154,6717529297;
7834,2973632813;-154,7800598145;
7852,3559570313;-154,8520507813;
7870,4560546875;-154,9389495850;
7888,6025390625;-154,9389495850;
7906,7861328125;-154,9389495850;
7925,0122070313;-154,9389495850;
7943,2841796875;-154,9641723633;
7961,5937500000;-155,0684661865;
7979,9458007813;-155,1065673828;
7998,3447265625;-155,2358551025;
8016,7812500000;-155,2358551025;
8035,2607421875;-155,2358551025;
8053,7827148438;-155,1065673828;
8072,3515625000;-155,1065673828;
8090,9589843750;-155,1065673828;
8109,6088867188;-155,0789031982;
8128,3066406250;-155,0684661865;
8147,0429687500;-155,0684661865;
8165,8227539063;-155,0789031982;
8184,6499023438;-155,0789031982;
8203,5156250000;-155,0684661865;
8222,4257812500;-155,0604248047;
8241,3789062500;-155,0604248047;
8260,3808593750;-155,0684661865;
8279,4208984375;-155,0789031982;
8298,5058593750;-155,7397918701;
8317,6396484375;-155,7397918701;
8336,8115234375;-155,7397918701;
8356,0292968750;-155,7397918701;
8375,2949218750;-155,7397918701;
8394,6005859375;-155,8010864258;
8413,9501953125;-155,8010864258;
8433,3496093750;-155,8010864258;
8452,7890625000;-155,8010864258;
8472,2734375000;-155,7397918701;
8491,8027343750;-155,4808502197;
8511,3818359375;-155,2216186523;
8531,0009765625;-155,0789031982;
8550,6660156250;-155,2216186523;
8570,3798828125;-155,2216186523;
8590,1357421875;-155,4193115234;
8609,9365234375;-155,4808502197;
8629,7880859375;-155,4193115234;
8649,6796875000;-155,4193115234;
8669,6181640625;-155,4193115234;
8689,6025390625;-155,2216186523;
8709,6367187500;-155,1756896973;
8729,7128906250;-155,2216186523;
8749,8359375000;-155,4193115234;
8770,0097656250;-155,4808502197;
8790,2255859375;-155,7084045410;
8810,4873046875;-155,8010864258;
8830,8007812500;-155,8311462402;
8851,1562500000;-155,8311462402;
8871,5595703125;-155,8407897949;
8892,0087890625;-155,8761749268;
8912,5107421875;-155,8820800781;
8933,0546875000;-155,9311981201;
8953,6455078125;-155,9311981201;
8974,2890625000;-155,9311981201;
8994,9755859375;-156,0159149170;
9015,7099609375;-156,6526184082;
9036,4970703125;-156,6965942383;
9057,3261718750;-156,6965942383;
9078,2041015625;-156,6965942383;
9099,1347656250;-156,7505493164;
9120,1093750000;-156,7505493164;
9141,1318359375;-156,7505493164;
9162,2031250000;-156,7505493164;
9183,3271484375;-156,7846832275;
9204,4951171875;-156,8340454102;
9225,7128906250;-156,8389739990;
9246,9833984375;-157,3015747070;
9268,2988281250;-157,6138763428;
9289,6621093750;-157,6138763428;
9311,0810546875;-157,6138763428;
9332,5439453125;-157,6138763428;
9354,0556640625;-157,6138763428;
9375,6171875000;-157,6138763428;
9397,2343750000;-157,6138763428;
9418,8955078125;-157,6138763428;
9440,6064453125;-157,6138763428;
9462,3730468750;-157,6138763428;
9484,1845703125;-157,6595764160;
9506,0458984375;-157,6595764160;
9527,9638671875;-157,6595764160;
9549,9267578125;-157,6595764160;
9571,9394531250;-157,6138763428;
9594,0087890625;-157,6138763428;
9616,1240234375;-157,6138763428;
9638,2890625000;-157,1204223633;
9660,5068359375;-157,0602722168;
9682,7802734375;-156,9504699707;
9705,0996093750;-156,9504699707;
9727,4707031250;-156,9504699707;
9749,8984375000;-156,9504699707;
9772,3720703125;-156,9504699707;
9794,8984375000;-157,0602722168;
9817,4814453125;-157,1204223633;
9840,1113281250;-157,1221466064;
9862,7939453125;-157,1221466064;
9885,5283203125;-157,1221466064;
9908,3203125000;-157,1221466064;
9931,1601562500;-157,1221466064;
9954,0517578125;-157,1221466064;
9977,0019531250;-157,1221466064;
10000,0000000000;-157,1221466064;
10023,0507812500;-157,1221466064;
10046,1542968750;-157,1221466064;
10069,3115234375;-157,3914184570;
10092,5332031250;-157,6618194580;
10115,7968750000;-157,7691955566;
10139,1152343750;-158,0383605957;
10162,4863281250;-158,2590789795;
10185,9111328125;-158,8590850830;
10209,3906250000;-159,5637969971;
10232,9355468750;-160,3471221924;
10256,5234375000;-160,9820098877;
10280,1650390625;-161,0520324707;
10303,8613281250;-161,1010742188;
10327,6123046875;-161,1010742188;
10351,4189453125;-161,1010742188;
10375,2792968750;-161,1010742188;
10399,2060546875;-161,1010742188;
10423,1777343750;-161,1010742188;
10447,2031250000;-161,1010742188;
10471,2851562500;-161,1010742188;
10495,4218750000;-161,1010742188;
10519,6152343750;-161,1010742188;
10543,8632812500;-161,1010742188;
10568,1787109375;-161,1010742188;
10592,5400390625;-161,1010742188;
10616,9560546875;-161,1010742188;
10641,4287109375;-161,1010742188;
10665,9580078125;-161,1010742188;
10690,5439453125;-161,1158142090;
10715,1982421875;-161,1158142090;
10739,8974609375;-161,0520324707;
10764,6533203125;-160,9820098877;
10789,4667968750;-160,4754943848;
10814,3378906250;-160,2677001953;
10839,2656250000;-160,2044067383;
10864,2509765625;-160,1062622070;
10889,3056640625;-159,9819946289;
10914,4062500000;-159,8090515137;
10939,5644531250;-159,8090515137;
10964,7812500000;-159,8090515137;
10990,0556640625;-159,8090515137;
11015,3886718750;-159,8090515137;
11040,7919921875;-159,8090515137;
11066,2412109375;-159,8090515137;
11091,7500000000;-159,8090515137;
11117,3173828125;-159,5403900146;
11142,9433593750;-159,2690887451;
11168,6289062500;-159,1498870850;
11194,3730468750;-159,1026916504;
11220,1894531250;-159,0941619873;
11246,0527343750;-159,0941619873;
11271,9755859375;-159,0941619873;
11297,9580078125;-159,0941619873;
11324,0009765625;-159,0941619873;
11350,1035156250;-159,0941619873;
11376,2792968750;-159,0941619873;
11402,5019531250;-159,0941619873;
11428,7861328125;-159,0941619873;
11455,1298828125;-159,0941619873;
11481,5351562500;-159,0763702393;
11508,0000000000;-159,0763702393;
11534,5273437500;-158,9177398682;
11561,1279296875;-158,8807373047;
11587,7773437500;-158,5205841064;
11614,4873046875;-158,5190277100;
11641,2597656250;-158,5190277100;
11668,0937500000;-158,5190277100;
11694,9892578125;-158,8807373047;
11721,9472656250;-158,9177398682;
11748,9804687500;-158,9665222168;
11776,0625000000;-159,0763702393;
11803,2070312500;-159,4851531982;
11830,4140625000;-159,4851531982;
11857,6845703125;-159,0763702393;
11885,0166015625;-158,9665222168;
11912,4257812500;-158,9177398682;
11939,8847656250;-158,6258087158;
11967,4072265625;-158,6258087158;
11994,9931640625;-158,6258087158;
12022,6425781250;-158,6258087158;
12050,3554687500;-158,6258087158;
12078,1318359375;-158,8004150391;
12105,9863281250;-158,9177398682;
12133,8916015625;-158,9665222168;
12161,8613281250;-159,4851531982;
12189,8955078125;-159,4851531982;
12217,9931640625;-159,4851531982;
12246,1572265625;-159,4851531982;
12274,3984375000;-159,4851531982;
12302,6923828125;-158,9665222168;
12331,0507812500;-158,8004150391;
12359,4746093750;-158,6258087158;
12387,9638671875;-158,6258087158;
12416,5195312500;-158,6258087158;
12445,1396484375;-158,8004150391;
12473,8408203125;-158,8004150391;
12502,5937500000;-158,8004150391;
12531,4130859375;-158,8004150391;
12560,2988281250;-158,8004150391;
12589,2509765625;-158,9665222168;
12618,2705078125;-159,4851531982;
12647,3701171875;-159,4851531982;
12676,5234375000;-159,4851531982;
12705,7441406250;-159,4851531982;
12735,0312500000;-159,4851531982;
12764,3867187500;-159,4851531982;
12793,8095703125;-159,6795806885;
12823,2998046875;-159,7372436523;
12852,8730468750;-159,8015441895;
12882,4990234375;-160,2291259766;
12912,1943359375;-160,5494384766;
12941,9580078125;-160,9909515381;
12971,7900390625;-160,9909515381;
13001,6914062500;-160,9909515381;
13031,6611328125;-160,9671783447;
13061,7138671875;-160,5494384766;
13091,8222656250;-160,2291259766;
13122,0000000000;-159,8015441895;
13152,2470703125;-159,6795806885;
13182,5634765625;-158,7678375244;
13212,9501953125;-158,7678375244;
13243,4218750000;-158,7678375244;
13273,9492187500;-158,7678375244;
13304,5468750000;-158,7678375244;
13335,2138671875;-158,7678375244;
13365,9531250000;-158,7678375244;
13396,7626953125;-158,7678375244;
13427,6425781250;-158,7509460449;
13458,6093750000;-158,3622283936;
13489,6328125000;-158,1992950439;
13520,7265625000;-158,1163177490;
13551,8935546875;-157,4135894775;
13583,1308593750;-157,4135894775;
13614,4414062500;-157,4135894775;
13645,8388671875;-157,4135894775;
13677,2929687500;-157,4135894775;
13708,8203125000;-157,4135894775;
13740,4199218750;-157,4135894775;
13772,0927734375;-157,4135894775;
13803,8388671875;-157,2320861816;
13835,6572265625;-157,2320861816;
13867,5644531250;-157,2320861816;
13899,5302734375;-157,2320861816;
13931,5693359375;-157,2320861816;
13963,6826171875;-157,2320861816;
13995,8701171875;-157,2320861816;
14028,1318359375;-157,2320861816;
14060,4677734375;-157,2320861816;
14092,8935546875;-157,2320861816;
14125,3789062500;-157,2694396973;
14157,9384765625;-157,4135894775;
14190,5732421875;-157,6291198730;
14223,2841796875;-157,6479644775;
14256,0693359375;-157,6606750488;
14288,9462890625;-157,7849884033;
14321,8837890625;-157,9132690430;
14354,8964843750;-158,0955505371;
14387,9853515625;-158,2176055908;
14421,1503906250;-158,2516479492;
14454,3925781250;-158,2516479492;
14487,7109375000;-158,2516479492;
14521,1220703125;-158,2516479492;
14554,5947265625;-158,2516479492;
14588,1435546875;-158,2516479492;
14621,7705078125;-158,2516479492;
14655,4746093750;-158,2516479492;
14689,2568359375;-158,2516479492;
14723,1328125000;-158,2516479492;
14757,0703125000;-158,2516479492;
14791,0869140625;-158,2176055908;
14825,1806640625;-158,1540374756;
14859,3544921875;-157,9282989502;
14893,6054687500;-157,9132690430;
14927,9365234375;-157,8469390869;
14962,3632812500;-157,8469390869;
14996,8525390625;-157,8469390869;
15031,4208984375;-157,8469390869;
15066,0693359375;-157,6636199951;
15100,7978515625;-157,6479644775;
15135,6064453125;-157,6291198730;
15170,5117187500;-157,5169982910;
15205,4804687500;-157,1968536377;
15240,5302734375;-157,1561126709;
15275,6611328125;-157,0683898926;
15310,8730468750;-157,0683898926;
15346,1650390625;-157,0683898926;
15381,5390625000;-157,0683898926;
15417,0117187500;-157,0683898926;
15452,5488281250;-157,0683898926;
15488,1679687500;-157,0683898926;
15523,8691406250;-157,0683898926;
15559,6533203125;-157,0683898926;
15595,5195312500;-157,0683898926;
15631,4677734375;-157,0683898926;
15667,5166015625;-157,0683898926;
15703,6318359375;-157,0683898926;
15739,8300781250;-157,0683898926;
15776,1113281250;-157,1968536377;
15812,4765625000;-157,5733337402;
15848,9248046875;-157,6636199951;
15885,4755859375;-157,9282989502;
15922,0927734375;-158,1540374756;
15958,7939453125;-158,6100463867;
15995,5800781250;-159,2340087891;
16032,4511718750;-159,2445983887;
16069,4072265625;-159,2445983887;
16106,4482421875;-159,2445983887;
16143,5927734375;-159,2445983887;
16180,8046875000;-159,2445983887;
16218,1025390625;-159,2445983887;
16255,4863281250;-159,2445983887;
16292,9560546875;-159,2445983887;
16330,5126953125;-159,6846771240;
16368,1738281250;-159,6879577637;
16405,9042968750;-159,9251708984;
16443,7207031250;-160,2297821045;
16481,6250000000;-160,2297821045;
16519,6152343750;-160,2297821045;
16557,6953125000;-160,2297821045;
16595,8613281250;-160,2297821045;
16634,1347656250;-160,2297821045;
16672,4765625000;-159,9251708984;
16710,9082031250;-159,9251708984;
16749,4277343750;-159,9251708984;
16788,0371093750;-159,9251708984;
16826,7343750000;-159,9251708984;
16865,5390625000;-159,9251708984;
16904,4160156250;-159,9251708984;
16943,3808593750;-159,8033599854;
16982,4375000000;-159,6879577637;
17021,5820312500;-159,6846771240;
17060,8183593750;-159,5793304443;
17100,1445312500;-159,5774993896;
17139,5820312500;-159,5161590576;
17179,0898437500;-159,5071716309;
17218,6875000000;-159,5071716309;
17258,3789062500;-159,5071716309;
17298,1601562500;-159,5071716309;
17338,0332031250;-159,5071716309;
17378,0000000000;-159,5071716309;
17418,0761718750;-159,5161590576;
17458,2265625000;-159,5774993896;
17498,4687500000;-159,5774993896;
17538,8027343750;-159,5774993896;
17579,2324218750;-159,5774993896;
17619,7519531250;-159,5774993896;
17660,3867187500;-159,5774993896;
17701,0957031250;-159,5161590576;
17741,8984375000;-159,5071716309;
17782,7949218750;-159,4455413818;
17823,7851562500;-159,2580871582;
17864,8691406250;-159,2580871582;
17906,0488281250;-159,2513275146;
17947,3437500000;-159,2251892090;
17988,7148437500;-159,2144470215;
18030,1796875000;-158,6658630371;
18071,7402343750;-158,5074462891;
18113,3964843750;-158,4874420166;
18155,1484375000;-158,2546997070;
18197,0175781250;-158,1492767334;
18238,9628906250;-158,1266937256;
18281,0058593750;-158,0972290039;
18323,1445312500;-158,0924224854;
18365,3808593750;-157,9263610840;
18407,7148437500;-157,9263610840;
18450,1445312500;-158,0924224854;
18492,6953125000;-158,0924224854;
18535,3222656250;-158,0924224854;
18578,0468750000;-158,0924224854;
18620,8710937500;-158,0924224854;
18663,7929687500;-157,9263610840;
18706,8144531250;-157,9263610840;
18749,9355468750;-157,9263610840;
18793,1757812500;-157,9263610840;
18836,4941406250;-157,9263610840;
18879,9140625000;-157,9263610840;
18923,4335937500;-157,9263610840;
18967,0546875000;-157,9263610840;
19010,7734375000;-157,9263610840;
19054,6171875000;-158,0972290039;
19098,5390625000;-158,2546997070;
19142,5625000000;-158,2546997070;
19186,6875000000;-158,2546997070;
19230,9140625000;-158,2546997070;
19275,2421875000;-158,2546997070;
19319,6738281250;-158,0972290039;
19364,2285156250;-157,9263610840;
19408,8632812500;-157,8944854736;
19453,6015625000;-157,8944854736;
19498,4433593750;-157,8944854736;
19543,3886718750;-157,8944854736;
19588,4375000000;-157,8944854736;
19633,6132812500;-157,8758239746;
19678,8691406250;-157,8758239746;
19724,2304687500;-157,8205108643;
19769,6972656250;-157,8758239746;
19815,2675781250;-157,9569091797;
19860,9433593750;-158,2825775146;
19906,7226562500;-158,2929840088;
19952,6328125000;-158,2929840088;
19998,6250000000;-158,2929840088;
20044,7226562500;-158,2929840088;
20090,9277343750;-158,2929840088;
20137,2382812500;-158,2929840088;
20183,6562500000;-158,4413299561;
20230,2031250000;-158,5234375000;
20276,8339843750;-158,5675506592;
20323,5742187500;-158,5234375000;
20370,4218750000;-158,4413299561;
20417,3769531250;-157,9569091797;
20464,4394531250;-157,8758239746;
20511,6113281250;-157,7662353516;
20558,9160156250;-157,7398986816;
20606,3046875000;-157,7398986816;
20653,8046875000;-157,7398986816;
20701,4121093750;-157,7398986816;
20749,1308593750;-157,7662353516;
20796,9589843750;-157,8758239746;
20844,8984375000;-157,9569091797;
20892,9687500000;-157,9569091797;
20941,1289062500;-158,0249938965;
20989,4003906250;-158,2393646240;
21037,7812500000;-158,3015136719;
21086,2753906250;-158,5234375000;
21134,8808593750;-158,5688476563;
21183,6210937500;-158,6187744141;
21232,4511718750;-158,7732238770;
21281,3945312500;-158,9200134277;
21330,4492187500;-158,9297180176;
21379,6171875000;-158,9299316406;
21428,8984375000;-158,9299316406;
21478,2929687500;-158,9299316406;
21527,8261718750;-158,9299316406;
21577,4492187500;-158,9299316406;
21627,1875000000;-158,9299316406;
21677,0390625000;-158,9297180176;
21727,0058593750;-158,9200134277;
21777,0878906250;-158,9200134277;
21827,3105468750;-158,9297180176;
21877,6230468750;-158,9297180176;
21928,0527343750;-158,9200134277;
21978,5996093750;-158,8732147217;
22029,2617187500;-158,9297180176;
22080,0410156250;-158,9299316406;
22130,9355468750;-159,3201904297;
22181,9746093750;-159,3560180664;
22233,1054687500;-159,4351959229;
22284,3535156250;-159,4633331299;
22335,7207031250;-159,4633331299;
22387,2070312500;-159,6761322021;
22438,8105468750;-159,7682037354;
22490,5585937500;-159,6761322021;
22542,4003906250;-159,4633331299;
22594,3632812500;-159,4633331299;
22646,4433593750;-159,4633331299;
22698,6464843750;-159,6761322021;
22750,9667968750;-159,6761322021;
22803,4101562500;-159,6761322021;
22855,9980468750;-159,6761322021;
22908,6835937500;-159,7682037354;
22961,4902343750;-159,7747650146;
23014,4179687500;-159,7682037354;
23067,4667968750;-159,6761322021;
23120,6386718750;-159,4633331299;
23173,9335937500;-159,4633331299;
23227,3769531250;-159,4633331299;
23280,9179687500;-159,4351959229;
23334,5820312500;-159,3560180664;
23388,3710937500;-159,2393493652;
23442,2812500000;-159,2393493652;
23496,3183593750;-159,4351959229;
23550,5039062500;-159,4351959229;
23604,7910156250;-159,2393493652;
23659,2011718750;-159,1870269775;
23713,7363281250;-159,2393493652;
23768,3984375000;-159,4351959229;
23823,1875000000;-159,4351959229;
23878,1015625000;-159,2393493652;
23933,1679687500;-159,1870269775;
23988,3359375000;-159,1816253662;
24043,6308593750;-159,1816253662;
24099,0527343750;-159,1816253662;
24154,6035156250;-158,8124694824;
24210,2812500000;-158,7962341309;
24266,1132812500;-158,6691284180;
24322,0488281250;-158,6136932373;
24378,1132812500;-158,2216186523;
24434,3066406250;-158,2216186523;
24490,6289062500;-158,6691284180;
24547,0820312500;-158,6691284180;
24603,6640625000;-158,3289489746;
24660,4042968750;-158,2216186523;
24717,2480468750;-158,1817932129;
24774,2226562500;-158,1697845459;
24831,3300781250;-158,1483764648;
24888,5683593750;-158,1483764648;
24945,9375000000;-158,1483764648;
25003,4394531250;-158,1483764648;
25061,1015625000;-158,1817932129;
25118,8691406250;-158,2216186523;
25176,7714843750;-158,2216186523;
25234,8046875000;-158,2216186523;
25292,9726562500;-158,2216186523;
25351,2753906250;-158,1817932129;
25409,7402343750;-158,1817932129;
25468,3105468750;-158,1817932129;
25527,0175781250;-158,1483764648;
25585,8593750000;-158,1483764648;
25644,8359375000;-158,1483764648;
25703,9492187500;-158,1483764648;
25763,1972656250;-158,1295013428;
25822,6132812500;-158,1295013428;
25882,1347656250;-158,1483764648;
25941,7949218750;-158,1483764648;
26001,5937500000;-158,1295013428;
26061,5292968750;-158,1241760254;
26121,6015625000;-157,9976501465;
26181,8437500000;-157,8884429932;
26242,1953125000;-157,8884429932;
26302,6835937500;-157,9976501465;
26363,3144531250;-158,1241760254;
26424,0839843750;-158,1241760254;
26484,9921875000;-158,1241760254;
26546,0429687500;-158,0682373047;
26607,2617187500;-157,9976501465;
26668,5937500000;-157,9976501465;
26730,0664062500;-158,0345764160;
26791,6816406250;-158,0345764160;
26853,4375000000;-158,0345764160;
26915,3378906250;-158,0345764160;
26977,4082031250;-157,9976501465;
27039,5937500000;-157,8709106445;
27101,9218750000;-157,8709106445;
27164,3945312500;-157,8709106445;
27227,0097656250;-157,8709106445;
27289,7695312500;-157,6855926514;
27352,6738281250;-157,6855926514;
27415,7539062500;-157,6855926514;
27478,9492187500;-157,6855926514;
27542,2910156250;-157,6795196533;
27605,7773437500;-157,6795196533;
27669,4101562500;-157,6795196533;
27733,1914062500;-157,6795196533;
27797,1171875000;-157,5500793457;
27861,2226562500;-157,5002899170;
27925,4453125000;-157,4699096680;
27989,8144531250;-157,4699096680;
28054,3339843750;-157,4699096680;
28119,0000000000;-157,4699096680;
28183,8164062500;-157,5002899170;
28248,8144531250;-157,5002899170;
28313,9296875000;-157,5002899170;
28379,1953125000;-157,5002899170;
28444,6113281250;-157,5270080566;
28510,1777343750;-157,5270080566;
28575,8964843750;-157,5102844238;
28641,7656250000;-157,5102844238;
28707,8183593750;-157,5270080566;
28773,9921875000;-157,5500793457;
28840,3183593750;-157,6457977295;
28906,7968750000;-157,6457977295;
28973,4296875000;-157,6457977295;
29040,2148437500;-157,6457977295;
29107,1855468750;-157,6795196533;
29174,2812500000;-157,8220977783;
29241,5292968750;-158,1640319824;
29308,9335937500;-158,4056549072;
29376,4921875000;-158,4056549072;
29444,2070312500;-158,4056549072;
29512,0781250000;-158,8132781982;
29580,1386718750;-159,2495574951;
29648,3222656250;-159,9232788086;
29716,6640625000;-160,0226593018;
29785,1621093750;-161,1009521484;
29853,8203125000;-161,7689361572;
29922,6347656250;-161,9308319092;
29991,6406250000;-161,9382629395;
30060,7734375000;-161,9730682373;
30130,0664062500;-162,1646728516;
30199,5175781250;-162,1646728516;
30269,1308593750;-162,1646728516;
30338,9023437500;-162,1646728516;
30408,8359375000;-162,1646728516;
30478,9648437500;-162,1646728516;
30549,2207031250;-162,1646728516;
30619,6386718750;-162,1646728516;
30690,2187500000;-162,1646728516;
30760,9628906250;-162,1646728516;
30831,8691406250;-162,1646728516;
30902,9375000000;-162,1646728516;
30974,2050781250;-162,1646728516;
31045,6035156250;-162,1646728516;
31117,1660156250;-161,9730682373;
31188,8925781250;-161,9581451416;
31260,7851562500;-161,9581451416;
31332,8437500000;-161,9308319092;
31405,1035156250;-161,7689361572;
31477,4941406250;-161,2282104492;
31550,0507812500;-160,9382171631;
31622,7773437500;-160,7747802734;
31695,6699218750;-160,7033233643;
31768,7304687500;-160,4008483887;
31841,9589843750;-160,4002075195;
31915,3925781250;-160,3102874756;
31988,9589843750;-160,1688842773;
32062,6972656250;-160,1688842773;
32136,6035156250;-160,1688842773;
32210,6796875000;-160,1688842773;
32284,9277343750;-160,1688842773;
32359,3828125000;-160,1688842773;
32433,9726562500;-160,1688842773;
32508,7363281250;-160,1688842773;
32583,6718750000;-160,1688842773;
32658,7792968750;-160,1688842773;
32734,0585937500;-160,1688842773;
32809,5156250000;-160,1688842773;
32885,1796875000;-160,1688842773;
32960,9804687500;-160,3102874756;
33036,9570312500;-160,4002075195;
33113,1093750000;-160,5884399414;
33189,4375000000;-160,7033233643;
33265,9414062500;-160,7747802734;
33342,6250000000;-160,8558807373;
33419,5156250000;-160,8597259521;
33496,5507812500;-160,8860778809;
33573,7617187500;-160,9373016357;
33651,1523437500;-160,9373016357;
33728,7226562500;-160,9373016357;
33806,4687500000;-160,9373016357;
33884,4335937500;-160,9373016357;
33962,5390625000;-160,9373016357;
34040,8242187500;-160,9373016357;
34119,2890625000;-160,9382171631;
34197,9375000000;-160,9373016357;
34276,7656250000;-160,9373016357;
34355,7773437500;-160,9373016357;
34435,0078125000;-160,9373016357;
34514,3828125000;-160,9695129395;
34593,9414062500;-161,0632019043;
34673,6835937500;-161,3145294189;
34753,6054687500;-161,4526977539;
34833,7187500000;-161,6050872803;
34914,0507812500;-161,6050872803;
34994,5273437500;-161,6050872803;
35075,1953125000;-161,6050872803;
35156,0429687500;-161,6050872803;
35237,0820312500;-161,6050872803;
35318,3046875000;-161,3145294189;
35399,7148437500;-161,0259246826;
35481,3554687500;-160,9695129395;
35563,1406250000;-160,7977752686;
35645,1171875000;-160,6545257568;
35727,2812500000;-160,6264801025;
35809,6367187500;-160,6264801025;
35892,1796875000;-160,6264801025;
35974,9531250000;-160,6264801025;
36057,8789062500;-160,6264801025;
36140,9921875000;-160,6264801025;
36224,3007812500;-160,6264801025;
36307,8007812500;-160,6160278320;
36391,4921875000;-160,6084899902;
36475,3789062500;-160,4945373535;
36559,4960937500;-160,4945373535;
36643,7695312500;-160,4945373535;
36728,2343750000;-160,4945373535;
36812,8945312500;-160,4945373535;
36897,7539062500;-160,4945373535;
36982,8046875000;-160,4945373535;
37068,0507812500;-160,4945373535;
37153,5390625000;-160,4945373535;
37239,1796875000;-160,4945373535;
37325,0195312500;-160,4178009033;
37411,0546875000;-160,3973083496;
37497,2890625000;-160,3677978516;
37583,7226562500;-160,2375335693;
37670,3984375000;-160,2375335693;
37757,2304687500;-160,2375335693;
37844,2656250000;-160,2375335693;
37931,5000000000;-160,2375335693;
38018,9335937500;-160,2375335693;
38106,5703125000;-160,3677978516;
38194,4062500000;-160,3973083496;
38282,4921875000;-160,4210510254;
