Trace
Log Plot
A.25.05,N9000A
20.2612701262114,-94.6937253686595
20.8129352603145,-93.7926437843728
21.3796208950223,-94.1948986120873
21.9617360020544,-92.517110006773
22.5597006884358,-92.2693733772134
23.1739464996848,-93.4436285861057
23.8049167312551,-99.3451959086385
24.4530667484582,-93.4434019410573
25.1188643150958,-94.4980008666458
25.8027899310411,-93.5764635759656
26.5053371790108,-93.7558752273045
27.2270130807791,-92.5173264414699
27.9683384630908,-92.4852346788707
28.7298483335367,-93.9804079145752
29.5120922666639,-97.1114246745098
30.3156348005985,-95.0609302011092
31.1410558444676,-94.2283563220523
31.988951096914,-95.4301206538963
32.8599324760065,-96.4808306912753
33.7546285608557,-94.0311131084498
34.6736850452532,-95.2770354035075
35.6177652036629,-95.6978407944471
36.5875503699003,-95.9200959970297
37.5837404288444,-96.7209480818666
38.6070543215381,-96.7269438355023
39.6582305640414,-98.9799315657762
40.7380277804113,-96.2898892069165
41.8472252501938,-96.9525848272739
42.9866234708228,-94.9477172885331
44.1570447353312,-96.9709850575221
45.3593337257927,-97.1708710381116
46.5943581229204,-97.0864863567368
47.8630092322638,-96.9038389203236
49.1662026274564,-94.6894514398788
50.5048788109759,-97.0630005886358
51.8800038928961,-97.5615313825654
53.29257028812,-96.3340931561487
54.7435974325959,-97.8220305717099
56.2341325190349,-97.977948194479
57.76525125266,-97.1726013031901
59.3380586275328,-97.8518851469811
60.9536897240169,-101.008985994815
62.6133105279552,-95.7476177497206
64.3181187721509,-102.255117866632
66.0693448007596,-100.92267847214
67.8682524572179,-97.8870557062369
69.7161399963467,-97.5948385826965
71.6143410212902,-100.39084852158
73.5642254459641,-96.4009101258706
75.5672004837103,-100.310464245355
77.6247116628692,-99.0051328794716
79.738243870004,-99.7885680730916
81.9093224215297,-100.760462830912
84.1395141645195,-103.16958849055
86.4304286074836,-99.865545914168
88.7837190819365,-103.036752471917
91.201083935591,-98.089065996203
93.6842677580396,-100.831732001416
96.2350626398088,-104.380763761041
98.8553094656939,-100.955069502007
101.546899243308,-101.676195128635
104.311774467805,-104.703933913287
107.151930523761,-104.150961673226
110.069417125221,-104.253718774994
113.066339794964,-103.782422686155
116.144861384034,-99.6998797005017
119.307203632653,-101.054134953684
122.555648773628,-105.132410161099
125.892541179417,-103.835596284749
129.320289054041,-101.423681891083
132.841366171065,-102.596317051504
136.458313658892,-103.906719642484
140.173741834677,-102.419942647698
143.990332088163,-103.035307973383
147.910838816821,-105.160165406182
151.938091413666,-100.424033826663
156.074996309211,-102.969949655083
160.324539069004,-106.587505409574
164.689786548287,-106.888767334385
169.173889105314,-104.983766285684
173.780082874938,-103.981483891437
178.511692104095,-106.886041247653
183.372131550888,-108.773886509583
188.36490894898,-102.247769815841
193.493627539095,-104.720605424929
198.761988669444,-109.834021852231
204.173794466953,-104.146529512077
209.73295058122,-106.903707613117
215.443469003188,-104.65019284608
221.309470960564,-106.591176761745
227.335189892063,-105.551918879043
233.524974502649,-107.72790113065
239.883291901949,-108.994610095527
246.414730828128,-106.194630387522
253.124004959536,-102.967724547744
260.015956316527,-105.822060917299
267.095558755899,-105.948019256555
274.367921560478,-106.877377667276
281.838293126445,-104.803073957565
289.51206475105,-109.412053262516
297.394774523461,-109.490794801455
305.492111321551,-112.015052704513
313.809918917513,-106.778573738936
322.354200195246,-105.095702483914
331.131121482591,-106.462598684629
340.147017001504,-107.092864253399
349.408393439407,-109.126909346563
358.921934645005,-106.518274138842
368.694506451957,-107.133635462311
378.733161633883,-108.331848841876
389.045144994281,-109.674955362882
399.637898595041,-106.000236983923
410.519067127308,-107.378730848096
421.696503428582,-108.9624482952
433.178274150041,-110.810039242616
444.972665578166,-106.376875374271
457.088189614875,-109.152604735008
469.533589920485,-112.79557626043
482.317848223931,-111.229167573265
495.45019080479,-109.60618535356
508.940095151809,-107.908862665176
522.797296802712,-108.965986104567
537.031796370253,-109.796062094991
551.653866759558,-107.704796630315
566.674060581991,-107.821529133926
582.103217770872,-111.077861020945
597.952473404552,-109.854442238914
614.233265742502,-110.747958163426
630.957344480193,-109.153616788319
648.136779228742,-110.778006153298
665.783968225436,-110.043980224965
683.91164728143,-111.432864581762
702.532898973052,-109.863633978762
721.661162083388,-111.572731110417
741.310241300917,-111.317207600313
761.49431718223,-111.859762130581
782.227956386003,-112.155261157423
803.526122185617,-112.873143572091
825.404185268019,-110.170598618238
847.877934826592,-110.190754370975
870.96358995608,-111.140087771036
894.677811357749,-111.409534036334
919.03771336326,-109.837618583499
944.060876285923,-111.444058346884
969.76535910825,-111.109149409558
996.169712514941,-109.902827655609
1023.29299228075,-112.270368285065
1051.15477302287,-110.945966400003
1079.77516232771,-110.962569737441
1109.1748152624,-110.914315786087
1139.37494928134,-111.750659496926
1170.39735953862,-112.574342018208
1202.26443461741,-111.965554142426
1234.99917268758,-112.373403761989
1268.62519810326,-111.375313118996
1303.1667784523,-110.766920490241
1338.64884206999,-111.545029132797
1375.0969960296,-113.744031593738
1412.53754462275,-113.717506629709
1450.99750834299,-117.15076923515
1490.5046433862,-113.729915860482
1531.08746168203,-111.289650020354
1572.77525147067,-113.488992993586
1615.59809843987,-107.58936305259
1659.58690743756,-110.600253357667
1704.77342477552,-110.057861808131
1751.19026114046,-109.634941203202
1798.87091512879,-109.14181676622
1847.84979742229,-112.68238239863
1898.16225562196,-117.323431853572
1949.84459975804,-115.09699572026
2002.93412849465,-114.037243848974
2057.46915604784,-110.208143493337
2113.48903983665,-111.124096620004
2171.03420888696,-114.512849972094
2230.14619300874,-112.860589660957
2290.86765276777,-115.89622631225
2353.2424102733,-112.645448389303
2417.3154808041,-113.730818672076
2483.13310529557,-113.857748790523
2550.74278371136,-111.889274535933
2620.19330932367,-113.706577957934
2691.53480392692,-112.163630366379
2764.81875401011,-113.008268467035
2840.09804791422,-116.264174931664
2917.42701400117,-115.043743174467
2996.86145986212,-117.878765232408
3078.4587125933,-116.538277793716
3162.27766016838,-116.596060723081
3248.37879393743,-107.654477452879
3336.82425228294,-111.250441444419
3427.6778654645,-113.351773115205
3521.00520168452,-114.460127431202
3616.87361440816,-116.850270937399
3715.35229097173,-116.452645364002
3816.51230251451,-112.417325065143
3920.42665527015,-115.721610600394
4027.17034325459,-111.373882976595
4136.82040238851,-111.089307846542
4249.45596609344,-115.318009635418
4365.15832240166,-113.877091871859
4484.01097262092,-110.987458929568
4606.09969159666,-111.590442180027
4731.51258961481,-113.069996133717
4860.34017599021,-114.764379226088
4992.67542438638,-112.222718423042
5128.61383991365,-113.341508374598
5268.25352805435,-113.218461024385
5411.69526546464,-115.405998902904
5559.04257270404,-114.200724284381
5710.40178894527,-116.344196051296
5865.88214871824,-112.113117235081
6025.59586074358,-113.8437815818
6189.6581889126,-114.619769264973
6358.18753547223,-113.546197841916
6531.30552647473,-114.644862941772
6709.13709955411,-113.53957102853
6891.8105940925,-115.960487207044
7079.45784384138,-115.010260851559
7272.21427206485,-114.014403883725
7470.21898927332,-116.002233217515
7673.6148936182,-112.085458249262
7882.54877402021,-112.426373434494
8097.17141610562,-113.40785499458
8317.63771102672,-113.707371130904
8544.10676724535,-112.347370547278
8776.74202536006,-111.723068143262
9015.71137605956,-110.209311780551
9261.18728128793,-113.18336168942
9513.34689870874,-111.77629408134
9772.3722095581,-111.426734048962
10038.4501499788,-113.612379304268
10311.7727459306,-114.9366097116
10592.5372517729,-114.866419476576
10880.9462926223,-116.323931639893
11177.2080105845,-113.919448326717
11481.5362149688,-113.423636436655
11794.1505365925,-112.371743371657
12115.2765862859,-114.890719647668
12445.1461177138,-112.056914034017
12783.9971946302,-112.226583521222
13132.0743626862,-114.888926405858
13489.6288259165,-112.091273243622
13856.9186280313,-112.867343238006
14234.2088386434,-112.875798071364
14621.7717445672,-112.729204649995
15019.8870463249,-113.14225850119
15428.8420600041,-114.627314209176
15848.9319246111,-114.637697392022
16280.45981507,-111.254700363343
16723.7371610208,-114.164421292999
17179.0838715759,-114.538729920065
17646.828566195,-113.396275307361
18127.308811847,-112.101663265428
18620.8713666287,-111.062964101343
19127.872430017,-112.006267984337
19648.6778999347,-112.816214289648
20183.6636368156,-112.233365772394
20733.2157348596,-112.537249294473
21297.7308006728,-112.821345710599
21877.6162394955,-112.470761430299
22473.2905492222,-111.657755479272
23085.1836224276,-111.354994827083
23713.7370566166,-111.420095083916
24359.4044729203,-112.567011866739
25022.6518434708,-112.599867466191
25703.9578276886,-112.146249481957
26403.8141177268,-112.201163598998
27122.7257933203,-112.261945282284
27861.2116862977,-112.982138052686
28619.8047550171,-111.231199019834
29399.0524689969,-113.057121160431
30199.5172040202,-111.701801704815
31021.776647995,-110.553775375305
31866.4242178673,-111.550878432238
32734.0694878838,-112.023320662251
33625.3386295162,-115.455166913195
34540.8748633635,-116.410165085483
35481.3389233576,-109.694310120352
36447.4095336095,-109.26195885901
37439.7838982381,-110.868552850293
38459.1782045354,-112.181507915766
39506.3281398323,-115.564534169871
40581.989422438,-119.851476004359
41686.9383470336,-111.31164553695
42821.9723449175,-111.184308261219
43987.9105595043,-112.245349191477
45185.5944374923,-112.486758715487
46415.8883361278,-110.140622151803
47679.6801470042,-112.477441465282
48977.8819368446,-110.284042147689
50311.4306057317,-116.531590867684
51681.2885632604,-114.411757827052
53088.4444230989,-111.93555699028
54533.9137164627,-114.20596291039
56018.7396250141,-116.151171371135
57543.9937337157,-113.727619092477
59110.776804184,-113.09955740972
60720.2195690989,-110.34039742077
62373.483548242,-110.356345672468
64071.7618867554,-110.080976198453
65816.2802162232,-114.307739479023
67608.2975391981,-110.653610679148
69449.1071378121,-113.104863046891
71340.0375071256,-110.723861960877
73282.4533138904,-111.452885184156
75277.7563814166,-111.024430836993
77327.3867012556,-112.1794284884
79432.8234724281,-108.898692590251
81595.5861689489,-112.434214268607
83817.2356364163,-113.595428678212
86099.37521846,-111.197416073126
88443.65191386,-111.828778175517
90851.7575651687,-112.305464040258
93325.4300796991,-117.060559506814
95866.4546837558,-112.163376947993
98476.6652110159,-111.633218959571
101157.94542599,-111.30850638513
103912.230383517,-111.40697438655
106741.507825276,-110.87047019226
109647.819614318,-110.423402644601
112633.263208666,-111.833998406608
115699.993175021,-113.676075341729
118850.222743702,-116.016069770148
122086.225405907,-115.081040795345
125410.336554475,-113.832835433701
128824.955169313,-116.828095102662
132332.545548722,-113.929164290236
135935.639087852,-116.437842512995
139636.836105594,-116.120927407868
143438.807721197,-115.652593522825
147344.297781996,-117.808034715315
151356.124843621,-116.38073536567
155477.184204117,-117.954777590102
159710.44999346,-117.534689984564
164058.977319954,-116.994586685373
168525.904475075,-116.939675956595
173114.455198349,-116.299241480479
177827.941003892,-121.54615142711
182669.7635703,-116.799003580101
187643.417195608,-118.493513971077
192752.491319094,-117.252367701514
198000.673111739,-120.950098472815
203391.750137229,-119.060322227789
208929.613085404,-118.394118926473
214618.258580128,-122.402619330551
220461.792063618,-118.211107070259
226464.430759306,-119.98469700572
232630.506715363,-119.841066954016
238964.469931102,-121.55793301046
245470.891568503,-120.431161198384
252154.467251172,-122.846162356311
259020.020453132,-121.406521962422
266072.505979881,-119.5796140416
273317.013544223,-123.842858553575
280758.771439473,-124.79875737278
288403.150312661,-124.104783054229
296255.667040481,-124.226449584248
304321.988710772,-122.157290118284
312607.936712396,-123.8002334876
321119.490936482,-121.930945410455
329862.794092063,-125.233290486376
338844.156139203,-123.616232867417
348070.058842841,-124.253891703056
357547.160450621,-125.5979129838
367282.300498085,-123.575261969802
377282.504744699,-126.790037225698
387554.990244286,-126.70048468685
398107.170553498,-128.349269330624
408946.661082112,-125.665021638022
420081.284589007,-125.19234677593
431519.076827766,-126.959364794507
443268.292346009,-124.368853454455
455337.410442625,-127.106978865713
467735.141287199,-126.416311345958
480470.432206058,-127.807678264759
493552.474139481,-127.332386853445
506990.708274704,-128.511589049324
520794.832859546,-127.502277324514
534974.810201537,-127.647741050594
549540.873857624,-129.664908022063
564503.536019636,-127.940386150399
579873.595100831,-129.505746953433
595662.14352901,-128.454949076759
611880.575751822,-129.05732032705
628540.596460025,-130.291869167986
645654.229034655,-128.614381064175
663233.82422419,-129.681940129361
681292.069057962,-130.293964198109
699841.996002273,-131.531522575888
718896.992365807,-130.454232453127
738470.809961117,-131.295195412016
758577.575029183,-131.692424971842
779231.798434194,-132.131151021286
800448.386135892,-130.103838358645
822242.649947071,-131.963674006581
844630.318583969,-130.719327738343
867627.549017531,-130.473728432671
891250.938133745,-132.319945005051
915517.534711467,-132.920890054825
940444.851726353,-132.901681001579
966050.878989813,-131.406648818746
992354.096132101,-133.321045581511
1019373.48593887,-131.022878838388
1047128.5480509,-130.634089656055
1075639.31303677,-131.889693230659
1104926.35684876,-131.780993188897
1135010.81567232,-137.225616477861
1165914.40117983,-141.561358116089
1197659.41619977,-138.013214089644
1230268.77081238,-136.919765230224
1263765.99888374,-132.808702136634
1298175.27504985,-138.683302122562
1333521.43216332,-137.696035815565
1369829.97921497,-132.301653685451
1407127.11974341,-135.158561035313
1445439.77074593,-129.497739179845
1484795.58210421,-131.587722066554
1525222.95653902,-136.644533334948
1566751.07010815,-134.324870428154
1609409.89326254,-129.424703841419
1653230.21247563,-131.831999935638
1698243.65246174,-133.333564757198
1744482.69899926,-136.300829051598
1791980.72237533,-138.755646042191
1840772.00146896,-134.318491676815
1890891.74848964,-132.67551074785
1942376.13438978,-131.834792617113
1995262.31496888,-136.112440049771
2049588.45768853,-131.098912717763
2105393.76921755,-131.533684556798
2162718.52372702,-128.81061698049
2221604.09195581,-133.644641959369
2282092.97106745,-135.186873020459
2344228.81531992,-137.794997889949
2408056.46757054,-140.209801765265
2473621.99163862,-134.182593888965
2540972.70554931,-138.634598525982
2610157.21568254,-134.645400177301
2681225.45185183,-139.887545164682
2754228.70333817,-138.146963886313
2829219.65590495,-127.466897572274
2906252.42982087,-135.97652354443
2985382.61891796,-134.108715096827
3066667.33071318,-134.745454136446
3150165.22762236,-135.846240296374
3235936.56929629,-136.796771457924
3324043.25610958,-136.275882088191
3414548.8738336,-137.032784973143
3507518.73952568,-133.936624819417
3603019.94866785,-131.70695638791
3701121.42358903,-132.874700302698
3801893.96320561,-130.110461822067
3905410.29411638,-135.465209197184
4011745.12308862,-136.554266074962
4120975.1909733,-138.907421632685
4233179.32808821,-135.5655069723
4348438.51110907,-131.947124318773
4466835.92150963,-131.07719443006
4588457.005593,-136.161730410257
4713389.53615741,-132.288563507331
4841723.67584099,-133.725615654499
4973552.0421914,-136.443192572002
5108969.77450693,-134.089366932043
5248074.60249772,-130.568357259418
5390966.91681638,-130.55163490012
5537749.8415089,-131.893708255026
5688529.30843841,-132.85463407213
5843414.13373518,-130.844262859844
6002516.09632815,-132.357396072405
6165950.01861482,-136.105711224585
6333833.84932745,-134.690168532756
6506288.74865558,-134.966423828951
6683439.17568614,-134.223287342589
6865412.97822455,-137.747770695234
7052341.48506112,-135.638562514397
7244359.6007499,-138.053616768571
7441605.90296806,-135.940697892435
7644222.742526,-134.647265872706
7852356.34610072,-133.244717456183
8066156.92176614,-133.789118334602
8285778.7673969,-134.644951459509
8511380.38202376,-131.914845568583
8743124.58022074,-135.080813691853
8981178.60960694,-134.360880286119
9225714.27154763,-136.073189957543
9476908.0451416,-133.679289500902
9734941.21458449,-133.045950208113
10000000,-112.215485726987
